,id,title,genres_list,director,vote_average
3780,14293,Poolhall Junkies,"['Comedy', 'Drama', 'Thriller']",Mars Callahan,6.5
3781,15059,The Loss of Sexual Innocence,['Drama'],Mike Figgis,5.2
3782,103328,Holy Motors,"['Drama', 'Fantasy']",Leos Carax,6.9
3783,157847,Joe,['Drama'],David Gordon Green,6.5
3784,25719,Shooting Fish,"['Crime', 'Comedy', 'Romance']",Stefan Schwartz,7.0
3785,48309,Prison,"['Crime', 'Drama', 'Horror', 'Thriller']",Renny Harlin,6.7
3786,27723,Psycho Beach Party,['Comedy'],Robert Lee King,6.0
3787,20468,The Big Tease,"['Comedy', 'Foreign']",Kevin Allen,5.8
3788,242575,"Guten Tag, Ramón",['Drama'],Jorge Ramírez Suárez,8.1
3789,44945,Trust,"['Crime', 'Drama', 'Thriller']",David Schwimmer,6.6
3790,29122,An Everlasting Piece,"['Comedy', 'Crime']",Barry Levinson,6.0
3791,125123,Among Giants,"['Comedy', 'Romance']",Sam Miller,4.5
3792,111190,Adore,['Drama'],Anne Fontaine,6.1
3793,133575,The Velocity of Gary,"['Drama', 'Romance']",Dan Ireland,4.2
3794,54580,Mondays in the Sun,['Drama'],Fernando León de Aranoa,7.1
3795,52015,Stake Land,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",Jim Mickle,6.2
3796,34941,The Last Time I Committed Suicide,['Drama'],Stephen T. Kay,6.7
3797,227975,Futuro Beach,['Drama'],Karim Aïnouz,6.4
3798,60422,Another Happy Day,"['Comedy', 'Drama']",Sam Levinson,6.2
3799,81390,A Lonely Place to Die,"['Adventure', 'Action', 'Thriller', 'Crime']",Julian Gilbey,6.2
3800,10981,Nothing,"['Comedy', 'Fantasy', 'Science Fiction']",Vincenzo Natali,5.8
3801,225235,The Geographer Drank His Globe Away,['Drama'],Aleksandr Veledinskiy,7.3
3802,14902,1776,"['Drama', 'Comedy', 'History', 'Music']",Peter H. Hunt,7.1
3803,121676,Inescapable,"['Thriller', 'Romance']",Ruba Nadda,5.2
3804,22301,Hell's Angels,"['Action', 'Drama', 'History']",James Whale,6.1
3805,20065,Purple Violets,"['Comedy', 'Drama', 'Romance']",Edward Burns,5.7
3806,257087,The Veil,['Horror'],Phil Joanou,4.5
3807,46420,The Loved Ones,['Horror'],Sean Byrne,6.6
3808,114635,The Helpers,['Horror'],Chris Stokes,4.1
3809,158150,How to Fall in Love,"['Comedy', 'Romance', 'TV Movie']",Mark Griffiths,5.2
3810,251979,The Perfect Wave,"['Romance', 'Adventure', 'Drama']",Bruce MacDonald,4.4
3811,874,A Man for All Seasons,"['Drama', 'History']",Fred Zinnemann,7.5
3812,10774,Network,['Drama'],Sidney Lumet,7.7
3813,770,Gone with the Wind,"['Drama', 'Romance', 'War']",Victor Fleming,7.7
3814,266102,Desert Dancer,['Drama'],Richard Raymond,6.5
3815,29715,Major Dundee,"['War', 'Western']",Sam Peckinpah,6.2
3816,25209,Annie Get Your Gun,"['Action', 'Comedy', 'Music', 'Romance', 'Western']",George Sidney,7.3
3817,37495,Four Lions,"['Comedy', 'Crime', 'Drama']",Chris Morris,7.0
3818,29262,The House of Sand,['Drama'],Andrucha Waddington,6.7
3819,34769,Defendor,"['Drama', 'Action', 'Comedy', 'Crime']",Peter Stebbings,6.5
3820,35032,The Pirate,"['Music', 'Romance']",Vincente Minnelli,6.6
3821,5178,The Good Heart,"['Drama', 'Comedy', 'Romance']",Dagur Kári,6.0
3822,8618,The History Boys,"['Comedy', 'Drama']",Nicholas Hytner,6.6
3823,3116,Midnight Cowboy,['Drama'],John Schlesinger,7.4
3824,9427,The Full Monty,['Comedy'],Peter Cattaneo,6.8
3825,813,Airplane!,['Comedy'],Jerry Zucker,7.1
3826,352978,Chain of Command,"['Thriller', 'Adventure', 'Action']",Kevin Carraway,5.3
3827,10634,Friday,['Comedy'],F. Gary Gray,7.0
3828,9516,Menace II Society,"['Drama', 'Action', 'Crime']",Albert Hughes,7.2
3829,16288,Creepshow 2,['Horror'],Michael Gornick,5.9
3830,23330,The Ballad of Cable Hogue,"['Action', 'Comedy', 'Western']",Sam Peckinpah,6.9
3831,18900,In Cold Blood,"['Crime', 'Drama']",Richard Brooks,7.4
3832,27029,The Nun's Story,['Drama'],Fred Zinnemann,7.4
3833,26268,Harper,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']",Jack Smight,6.2
3834,573,Frenzy,"['Crime', 'Drama', 'Mystery', 'Thriller']",Alfred Hitchcock,7.1
3835,310131,The Witch,"['Mystery', 'Horror']",Robert Eggers,6.3
3836,40505,I Got the Hook Up,"['Action', 'Comedy']",Michael Martin,5.4
3837,11363,She's the One,"['Comedy', 'Romance']",Edward Burns,5.7
3838,3033,Gods and Monsters,['Drama'],Bill Condon,6.8
3839,25376,The Secret in Their Eyes,"['Crime', 'Drama', 'Mystery', 'Romance']",Juan José Campanella,7.8
3840,22007,Train,"['Horror', 'Thriller']",Gideon Raff,4.8
3841,765,Evil Dead II,"['Horror', 'Comedy', 'Fantasy']",Sam Raimi,7.6
3842,10615,Pootie Tang,"['Action', 'Comedy']",Louis C.K.,5.4
3843,205321,Sharknado,"['TV Movie', 'Horror']",Anthony C. Ferrante,3.8
3844,89540,The Other Conquest,"['Drama', 'Foreign']",Salvador Carrasco,5.4
3845,46146,Troll Hunter,"['Fantasy', 'Horror']",André Øvredal,6.7
3846,38007,Ira & Abby,"['Comedy', 'Romance']",Robert Cary,5.8
3847,14256,Winter Passing,"['Comedy', 'Drama']",Adam Rapp,6.7
3848,540,D.E.B.S.,['Action'],Angela Robinson,5.6
3849,370464,The Masked Saint,"['Crime', 'Action']",Warren P. Sonoda,2.9
3850,20055,The Betrayed,"['Crime', 'Drama', 'Mystery', 'Thriller']",Amanda Gusack,5.2
3851,224569,Taxman,"['Action', 'Crime', 'Comedy', 'Thriller']",Avi Nesher,2.0
3852,395766,The Secret,['Drama'],Nick Murphy ,0.0
3853,39303,2:13,"['Horror', 'Thriller', 'Mystery']",Charles Adelman,4.6
3854,142061,"Batman: The Dark Knight Returns, Part 2","['Action', 'Animation']",Jay Oliva,7.9
3855,370662,Time to Choose,['Documentary'],Charles Ferguson,0.0
3856,252360,In the Name of the King III,"['Action', 'Adventure', 'Drama', 'Fantasy']",Uwe Boll,3.3
3857,256740,Wicked Blood,"['Action', 'Drama', 'Thriller']",Mark Young,5.3
3858,299145,Stranded,['Drama'],"Daniel Petrie, Jr.",5.0
3859,241766,Lords of London,"['Crime', 'Mystery', 'Thriller']",Antonio Simoncini,3.6
3860,12535,High Anxiety,"['Comedy', 'Music']",Mel Brooks,6.5
3861,1667,March of the Penguins,"['Documentary', 'Family']",Luc Jacquet,6.9
3862,50839,Margin Call,"['Thriller', 'Drama']",J.C. Chandor,6.7
3863,86549,August,['Drama'],Eldar Rapaport,6.2
3864,13973,Choke,"['Comedy', 'Drama']",Clark Gregg,6.0
3865,244786,Whiplash,['Drama'],Damien Chazelle,8.3
3866,598,City of God,"['Drama', 'Crime']",Fernando Meirelles,8.1
3867,11129,Human Traffic,"['Comedy', 'Drama']",Justin Kerrigan,6.8
3868,75861,To Write Love on Her Arms,"['Drama', 'Music']",Nathan Frankowski,6.8
3869,13551,The Dead Girl,"['Mystery', 'Drama', 'Crime', 'Thriller']",Karen Moncrieff,6.4
3870,103663,The Hunt,['Drama'],Thomas Vinterberg,7.9
3871,850,A Christmas Story,"['Comedy', 'Family']",Bob Clark,7.4
3872,12586,Bella,"['Drama', 'Romance']",Alejandro Monteverde,6.7
3873,11564,Class of 1984,"['Action', 'Drama', 'Horror', 'Crime', 'Thriller']",Mark L. Lester,6.2
3874,301748,The Opposite Sex,['Comedy'],Jonathan Silverman,4.1
3875,108346,Dreaming of Joseph Lees,"['Romance', 'Drama']",Eric Styles,8.0
3876,8841,The Class,['Drama'],Laurent Cantet,6.8
3877,805,Rosemary's Baby,"['Horror', 'Drama', 'Mystery']",Roman Polanski,7.5
3878,11697,The Man Who Shot Liberty Valance,['Western'],John Ford,7.4
3879,22051,Adam,"['Drama', 'Romance']",Max Mayer,6.9
3880,436,Maria Full of Grace,"['Drama', 'Thriller', 'Crime']",Joshua Marston,6.9
3881,55347,Beginners,"['Drama', 'Romance', 'Comedy']",Mike Mills,6.8
3882,10070,Feast,"['Action', 'Comedy', 'Horror']",John Gulager,6.1
3883,8469,Animal House,['Comedy'],John Landis,7.0
3884,658,Goldfinger,"['Adventure', 'Action', 'Thriller']",Guy Hamilton,7.2
3885,125490,Antiviral,"['Science Fiction', 'Horror']",Brandon Cronenberg,5.7
3886,1585,It's a Wonderful Life,"['Drama', 'Family', 'Fantasy']",Frank Capra,8.0
3887,627,Trainspotting,"['Drama', 'Crime']",Danny Boyle,7.8
3888,23618,The Original Kings of Comedy,['Comedy'],Spike Lee,6.3
3889,41436,Paranormal Activity 2,"['Horror', 'Thriller']",Tod Williams,5.7
3890,10162,Waking Ned,"['Comedy', 'Romance']",Kirk Jones,7.4
3891,1430,Bowling for Columbine,['Documentary'],Michael Moore,7.3
3892,259943,Coming Home,['Drama'],Zhang Yimou,6.9
3893,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,['Horror'],Jack Sholder,5.7
3894,11257,A Room with a View,"['Drama', 'Romance']",James Ivory,6.9
3895,158015,The Purge,"['Science Fiction', 'Horror', 'Thriller']",James DeMonaco,6.0
3896,82507,Sinister,"['Horror', 'Thriller', 'Mystery']",Scott Derrickson,6.7
3897,20337,Martin Lawrence Live: Runteldat,['Comedy'],Martin Lawrence,5.0
3898,261,Cat on a Hot Tin Roof,"['Drama', 'Romance']",Richard Brooks,7.6
3899,1685,Beneath the Planet of the Apes,"['Adventure', 'Science Fiction', 'Mystery']",Ted Post,6.2
3900,20737,Air Bud,"['Comedy', 'Family', 'Drama']",Charles Martin Smith,5.3
3901,10991,Pokémon: Spell of the Unknown,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family']",Michael Haigney,5.9
3902,10225,Friday the 13th Part VI: Jason Lives,"['Horror', 'Mystery', 'Thriller']",Tom McLoughlin,5.7
3903,826,The Bridge on the River Kwai,"['Drama', 'History', 'War']",David Lean,7.7
3904,34086,Spaced Invaders,"['Comedy', 'Family', 'Science Fiction']",Patrick Read Johnson,4.7
3905,5854,Family Plot,"['Comedy', 'Crime', 'Thriller']",Alfred Hitchcock,6.7
3906,284,The Apartment,"['Comedy', 'Drama', 'Romance']",Billy Wilder,8.1
3907,10285,Jason Goes to Hell: The Final Friday,"['Fantasy', 'Horror', 'Thriller']",Adam Marcus,4.2
3908,5780,Torn Curtain,"['Mystery', 'Thriller']",Alfred Hitchcock,6.4
3909,292,Dave Chappelle's Block Party,"['Comedy', 'Documentary', 'Music']",Michel Gondry,6.4
3910,223485,Slow West,"['Romance', 'Thriller', 'Western']",John Maclean,6.6
3911,29463,Krush Groove,"['Drama', 'Music', 'Romance']",Michael Schultz,7.0
3912,18065,Next Day Air,"['Action', 'Comedy', 'Crime']",Benny Boom,5.3
3913,22013,Elmer Gantry,['Drama'],Richard Brooks,7.3
3914,821,Judgment at Nuremberg,"['Drama', 'History']",Stanley Kramer,7.6
3915,53862,Trippin',"['Comedy', 'Romance']",David Raynr,4.5
3916,3089,Red River,['Western'],Howard Hawks,7.3
3917,30139,Phat Girlz,"['Comedy', 'Romance']",Nnegest Likké,3.7
3918,132344,Before Midnight,"['Romance', 'Drama']",Richard Linklater,7.4
3919,15582,Teen Wolf Too,"['Comedy', 'Fantasy', 'Family']",Christopher Leitch,3.8
3920,15158,Phantasm II,"['Action', 'Horror', 'Science Fiction', 'Thriller']",Don Coscarelli,6.3
3921,44634,Woman Thou Art Loosed,['Drama'],Michael Schultz,5.0
3922,30309,Real Women Have Curves,"['Comedy', 'Drama']",Patricia Cardoso,5.8
3923,7509,Water,"['Drama', 'Foreign', 'Romance']",Deepa Mehta,6.8
3924,10557,East Is East,['Comedy'],Damien O'Donnell,6.5
3925,23531,Whipped,"['Comedy', 'Romance']",Peter M. Cohen,3.1
3926,28005,Kama Sutra - A Tale of Love,"['Drama', 'History', 'Romance']",Mira Nair,5.7
3927,40247,Please Give,"['Comedy', 'Drama']",Nicole Holofcener,6.0
3928,252,Willy Wonka & the Chocolate Factory,"['Family', 'Fantasy']",Mel Stuart,7.4
3929,24126,Warlock: The Armageddon,"['Fantasy', 'Horror', 'Science Fiction']",Anthony Hickox,5.2
3930,13982,8 Heads in a Duffel Bag,"['Comedy', 'Crime']",Tom Schulman,5.4
3931,16642,Days of Heaven,"['Drama', 'Romance']",Terrence Malick,7.6
3932,17734,Thirteen Conversations About One Thing,['Drama'],Jill Sprecher,6.4
3933,18892,Jawbreaker,['Comedy'],Darren Stein,5.9
3934,549,Basquiat,"['Drama', 'History']",Julian Schnabel,6.6
3935,121986,Frances Ha,"['Comedy', 'Drama']",Noah Baumbach,7.2
3936,868,Tsotsi,"['Crime', 'Drama']",Gavin Hood,6.9
3937,10683,Happiness,"['Comedy', 'Drama']",Todd Solondz,7.4
3938,17995,DysFunktional Family,"['Comedy', 'Documentary']",George Gallo,6.1
3939,246403,Tusk,"['Comedy', 'Horror']",Kevin Smith,5.1
3940,670,Oldboy,"['Drama', 'Thriller', 'Mystery', 'Action']",Park Chan-wook,8.0
3941,35691,Letters to God,"['Action', 'Drama', 'Family', 'Thriller']",David Nixon,6.5
3942,49010,Hobo with a Shotgun,"['Action', 'Comedy', 'Thriller']",Jason Eisener,5.7
3943,317930,Compadres,"['Action', 'Comedy']",Enrique Begné,5.2
3944,11229,Freeway,"['Comedy', 'Drama', 'Thriller']",Matthew Bright,6.5
3945,22488,Love's Abiding Joy,"['TV Movie', 'Action', 'Drama', 'Family']",Michael Landon Jr.,5.8
3946,24469,Fish Tank,['Drama'],Andrea Arnold,6.9
3947,82533,Damsels in Distress,"['Comedy', 'Romance']",Whit Stillman,5.6
3948,50942,Creature,"['Horror', 'Science Fiction', 'Thriller']",Stuart Gillard,4.0
3949,84174,Bachelorette,"['Comedy', 'Romance']",Leslye Headland,5.3
3950,34099,Brave New Girl,"['Drama', 'Music', 'Family']",Bobby Roth,3.7
3951,79940,Tim and Eric's Billion Dollar Movie,['Comedy'],Tim Heidecker,5.2
3952,342,Summer Storm,"['Comedy', 'Drama']",Marco Kreuzpaintner,6.7
3953,281230,Fort McCoy,"['War', 'Drama', 'History']",Michael Worth,6.3
3954,38033,Chain Letter,"['Horror', 'Thriller']",Deon Taylor,3.9
3955,100975,Just Looking,"['Drama', 'Comedy']",Jason Alexander,5.8
3956,38541,The Divide,['Science Fiction'],Xavier Gens,5.7
3957,39563,The Eclipse,"['Drama', 'Horror', 'Romance']",Conor McPherson,6.1
3958,234212,Demonic,"['Thriller', 'Horror']",Will Canon,4.9
3959,27404,My Big Fat Independent Movie,['Comedy'],Philip Zlotorynski,3.0
3960,170480,The Deported,"['Comedy', 'Family']",Lance Kawas,0.0
3961,71866,Tanner Hall,['Drama'],Francesca Gregorini,5.4
3962,192210,Open Road,"['Action', 'Drama', 'Thriller']",Márcio Garcia,5.2
3963,180296,They Came Together,['Comedy'],David Wain,5.3
3964,157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,['Comedy'],Craig Moss,2.9
3965,70006,Never Back Down 2: The Beatdown,"['Drama', 'Action']",Michael Jai White,5.8
3966,26039,Point Blank,"['Action', 'Crime', 'Drama', 'Thriller']",John Boorman,7.1
3967,79587,Four Single Fathers,"['Drama', 'Comedy']",Paolo Monico,0.0
3968,176077,Enter the Dangerous Mind,['Thriller'],Youssef Delara,4.8
3969,260947,Something Wicked,"['Mystery', 'Thriller']",Darin Scott,4.6
3970,342502,AWOL-72,['Thriller'],Christian Sesma,2.8
3971,191229,Iguana,[],Monte Hellman,6.0
3972,43213,Chicago Overcoat,"['Action', 'Crime', 'Thriller']",Brian Caunter,6.1
3973,44594,Barry Munday,"['Comedy', 'Drama', 'Romance']",Chris D'Arienzo,6.3
3974,666,Central Station,['Drama'],Walter Salles,7.6
3975,248,Pocketful of Miracles,"['Comedy', 'Drama']",Frank Capra,7.3
3976,325173,Close Range,"['Crime', 'Action']",Isaac Florentine,4.9
3977,55831,Boynton Beach Club,"['Comedy', 'Drama', 'Romance']",,6.8
3978,351043,Amnesiac,"['Thriller', 'Mystery', 'Drama', 'Horror']",Michael Polish,4.1
3979,43942,Freakonomics,['Documentary'],Heidi Ewing,6.6
3980,10226,High Tension,"['Horror', 'Thriller', 'Mystery']",Alexandre Aja,6.6
3981,66942,Griff the Invisible,"['Romance', 'Comedy', 'Drama']",Leon Ford,6.1
3982,356483,Unnatural,"['Thriller', 'Action', 'Horror']",Hank Braxtan,4.3
3983,10476,Hustle & Flow,['Drama'],Craig Brewer,6.9
3984,239,Some Like It Hot,"['Comedy', 'Romance']",Billy Wilder,8.0
3985,10281,Friday the 13th Part VII: The New Blood,"['Horror', 'Thriller']",John Carl Buechler,5.3
3986,630,The Wizard of Oz,"['Adventure', 'Family', 'Fantasy']",Victor Fleming,7.4
3987,3034,Young Frankenstein,"['Comedy', 'Science Fiction']",Mel Brooks,7.7
3988,13025,Diary of the Dead,"['Horror', 'Action', 'Science Fiction']",George A. Romero,5.4
3989,21461,Lage Raho Munna Bhai,"['Comedy', 'Drama', 'Romance']",Rajkumar Hirani,7.6
3990,55306,Ulee's Gold,['Drama'],Victor Nunez,6.5
3991,17264,The Black Stallion,"['Adventure', 'Family']",Carroll Ballard,7.0
3992,346081,Sardaarji,[],Rohit Jugraj,9.5
3993,16016,Journey to Saturn,"['Action', 'Adventure', 'Animation', 'Comedy', 'Science Fiction']",Kresten Vestbjerg Andersen,4.9
3994,15875,Donovan's Reef,"['Adventure', 'Comedy', 'Romance']",John Ford,6.0
3995,5900,The Dress,"['Comedy', 'Drama']",Alex van Warmerdam,7.0
3996,43306,A Guy Named Joe,"['Drama', 'Romance', 'War']",Victor Fleming,6.0
3997,11072,Blazing Saddles,"['Western', 'Comedy']",Mel Brooks,7.2
3998,9730,Friday the 13th: The Final Chapter,"['Horror', 'Thriller']",Joseph Zito,5.9
3999,209274,Ida,['Drama'],Paweł Pawlikowski,7.1
4000,26371,Maurice,"['Drama', 'Romance']",James Ivory,7.1
4001,14137,Beer League,['Comedy'],Frank Sebastiano,5.3
4002,291,Riding Giants,['Documentary'],Stacy Peralta,7.6
4003,14139,Timecrimes,"['Science Fiction', 'Thriller']",Nacho Vigalondo,7.0
4004,33106,Silver Medalist,"['Action', 'Adventure', 'Comedy', 'Drama', 'Foreign']",Ning Hao,7.4
4005,8875,Timber Falls,"['Horror', 'Thriller']",Tony Giglio,5.2
4006,872,Singin' in the Rain,"['Comedy', 'Music', 'Romance']",Stanley Donen,7.8
4007,72914,"Fat, Sick & Nearly Dead",['Documentary'],Joe Cross,7.1
4008,139038,A Haunted House,"['Comedy', 'Horror']",Michael Tiddes,5.4
4009,126509,2016: Obama's America,['Documentary'],John Sullivan,4.6
4010,9591,That Thing You Do!,"['Comedy', 'Drama']",Tom Hanks,6.8
4011,10676,Halloween III: Season of the Witch,"['Horror', 'Mystery', 'Science Fiction']",Tommy Lee Wallace,5.0
4012,1687,Escape from the Planet of the Apes,"['Action', 'Science Fiction']",Don Taylor,6.3
4013,24748,Hud,"['Action', 'Drama', 'Western']",Martin Ritt,7.5
4014,181330,Kevin Hart: Let Me Explain,"['Comedy', 'Documentary']",Leslie Small,7.1
4015,468,My Own Private Idaho,"['Drama', 'Romance']",Gus Van Sant,7.1
4016,401,Garden State,"['Comedy', 'Drama', 'Romance']",Zach Braff,7.1
4017,76,Before Sunrise,"['Drama', 'Romance']",Richard Linklater,7.7
4018,50538,Evil Words,"['Horror', 'Mystery', 'Thriller']",Éric Tessier,6.9
4019,25636,Jesus' Son,"['Comedy', 'Drama', 'Romance']",Alison Maclean,6.7
4020,19316,Saving Face,"['Comedy', 'Romance']",Alice Wu,6.8
4021,21074,Brick Lane,['Drama'],Sarah Gavron,5.2
4022,84329,Robot & Frank,"['Science Fiction', 'Comedy', 'Drama', 'Crime']",Jake Schreier,6.8
4023,20,My Life Without Me,"['Drama', 'Romance']",Isabel Coixet,7.2
4024,157386,The Spectacular Now,"['Comedy', 'Drama', 'Romance']",James Ponsoldt,6.8
4025,13007,Religulous,"['Comedy', 'Documentary']",Larry Charles,7.2
4026,13518,Fuel,"['Documentary', 'Drama']",Joshua Tickell,7.0
4027,116584,Valley of the Heart's Delight,['Drama'],Tim Boxell,7.0
4028,46849,Eye of the Dolphin,['Drama'],Michael D. Sellers,7.1
4029,40428,8: The Mormon Proposition,['Documentary'],Reed Cowan,5.5
4030,17334,The Other End of the Line,"['Comedy', 'Romance']",James Dodson,6.1
4031,1698,Anatomy,"['Horror', 'Thriller']",Stefan Ruzowitzky,6.1
4032,20764,Sleep Dealer,"['Drama', 'Science Fiction', 'Thriller']",Alex Rivera,6.0
4033,45132,Super,"['Comedy', 'Action', 'Drama']",James Gunn,6.6
4034,76706,Christmas Mail,"['Comedy', 'Family']",John Murlowski,5.0
4035,254472,Stung,"['Comedy', 'Horror']",Benni Diez,4.9
4036,332285,Antibirth,['Horror'],Danny Perez,4.8
4037,49471,Get on the Bus,['Drama'],Spike Lee,7.0
4038,13569,Thr3e,"['Drama', 'Horror', 'Thriller']",Robby Henson,4.8
4039,7512,Idiocracy,"['Adventure', 'Comedy', 'Science Fiction']",Mike Judge,6.3
4040,356216,The Rise of the Krays,['Crime'],Zackary Adler,4.5
4041,11798,This Is England,"['Drama', 'Crime']",Shane Meadows,7.4
4042,146631,U.F.O.,"['Action', 'Adventure', 'Science Fiction']",Dominic Burns,3.1
4043,43546,Bathing Beauty,"['Comedy', 'Music']",George Sidney,7.0
4044,61038,Go for It!,"['Drama', 'Family']",Carmen Marron,4.6
4045,78373,"Dancer, Texas Pop. 81","['Comedy', 'Drama', 'Family']",Tim McCanlies,10.0
4046,17820,Show Boat,"['Music', 'Romance']",George Sidney,6.9
4047,74457,Redemption Road,['Drama'],Mario Van Peebles,4.7
4048,283384,The Calling,['Thriller'],Jason Stone,5.6
4049,19933,The Brave Little Toaster,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Music']",Jerry Rees,6.7
4050,756,Fantasia,"['Animation', 'Family', 'Music']",David Hand,7.2
4051,433715,8 Days,"['Thriller', 'Drama']",Jaco Booyens,0.0
4052,9728,Friday the 13th Part III,"['Horror', 'Thriller']",Steve Miner,5.7
4053,9731,Friday the 13th: A New Beginning,"['Horror', 'Thriller']",Danny Steinmann,5.1
4054,9916,The Last Sin Eater,['Drama'],Michael Landon Jr.,6.2
4055,309425,Do You Believe?,"['Fantasy', 'Drama']",Jon Gunn,6.6
4056,14156,Impact Point,"['Thriller', 'Romance']",Hayley Cloake,5.7
4057,43610,The Valley of Decision,['Drama'],Tay Garnett,5.8
4058,360339,Eden,"['Thriller', 'Drama']",Shyam Madiraju,5.6
4059,31163,Chicken Tikka Masala,"['Comedy', 'Romance', 'Foreign']",Harmage Singh Kalirai,3.5
4060,297621,There's Always Woodstock,"['Romance', 'Comedy', 'Music']",Rita Merson,5.4
4061,16205,Jack Brooks: Monster Slayer,"['Action', 'Comedy', 'Horror']",Jon Knautz,5.7
4062,887,The Best Years of Our Lives,"['Drama', 'History', 'Romance']",William Wyler,7.6
4063,9517,Bully,"['Crime', 'Drama']",Larry Clark,6.7
4064,6007,Elling,"['Comedy', 'Drama']",Petter Næss,7.0
4065,364083,Mi America,"['Drama', 'Crime']",Robert Fontaine,0.0
4066,8329,[REC],"['Horror', 'Mystery']",Jaume Balagueró,7.1
4067,69640,Lies in Plain Sight,"['Drama', 'Mystery', 'Thriller']",Patricia Cardoso,4.5
4068,371085,Sharkskin,[],,0.0
4069,347548,Containment,"['Thriller', 'Horror', 'Science Fiction']",Neil Mcenery-West,5.1
4070,322443,The Timber,"['Adventure', 'Drama', 'Western']",Anthony O'Brien,4.1
4071,657,From Russia with Love,"['Action', 'Thriller', 'Adventure']",Terence Young,6.9
4072,28165,The Toxic Avenger Part II,"['Comedy', 'Horror', 'Action']",Lloyd Kaufman,5.3
4073,11561,Sleeper,"['Comedy', 'Romance', 'Science Fiction']",Woody Allen,7.0
4074,270303,It Follows,"['Horror', 'Thriller']",David Robert Mitchell,6.6
4075,11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,['Comedy'],Woody Allen,6.6
4076,595,To Kill a Mockingbird,"['Crime', 'Drama']",Robert Mulligan,8.0
4077,8810,Mad Max 2: The Road Warrior,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",George Miller,7.3
